,Median Age,Median Male Age,Median Female Age,Population,White Population,Black Population,Native American Population,Asian Population,Hispanic Population,Education None,Education High School,Education GED,Education Associates,Education Bachelors,Education Masters,Education Professional,Education Doctorate,Poverty,Household Income,Income Per Capita,Employment Labor Force,Employment Unemployed,Median Gross Rent,Median Home Value,zipcode,lat,lng,city,state,Google_URL,Count
620,44.1,42.1,45.6,624,581,0,0,21,0,0,197,37,12,67,27,0,0,56,50000,21986,322,5,915,73900,26568,39.424891,-80.277841,ENTERPRISE,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.424891,-80.277841&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",182
621,42.9,45.6,38.7,3612,3546,0,23,0,0,63,1160,186,115,177,87,29,0,283,51364,22790,1707,107,534,89800,26570,39.633955,-80.226835,FAIRVIEW,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.633955,-80.226835&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",162
622,40.1,39.6,40.8,2139,2134,0,0,2,7,43,610,42,23,71,72,11,0,575,34141,19576,864,50,644,66500,26571,39.526563,-80.262026,FARMINGTON,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.526563,-80.262026&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",177
623,43.2,38.5,46.5,407,407,0,0,0,0,0,149,52,0,0,0,0,0,18,40197,17026,202,9,,40900,26572,39.486629,-80.307759,FOUR STATES,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.486629,-80.307759&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",180
624,42.2,43.6,39.4,582,541,41,0,0,7,0,187,18,23,29,20,0,0,132,32500,20651,243,30,560,65900,26574,39.588251,-80.188592,GRANT TOWN,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.588251,-80.188592&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",180
625,39.7,37.9,41.7,868,862,0,6,0,14,11,221,32,9,22,20,0,2,146,52500,23536,395,36,655,96300,26575,39.677768,-80.441399,HUNDRED,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.677768,-80.441399&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",156
626,46.4,51.4,45,204,204,0,0,0,0,0,37,5,9,0,0,0,0,29,40370,18998,46,0,,90300,26576,39.492501,-80.254748,IDAMAY,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.492501,-80.254748&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",184
627,34.3,30.8,35,1064,1064,0,0,0,0,8,230,116,14,41,0,0,0,315,30272,13339,313,42,458,54200,26581,39.670691,-80.574747,LITTLETON,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.670691,-80.574747&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",143
628,41,40.5,41.6,5305,5227,0,42,0,34,82,1516,253,319,310,121,0,18,836,45118,20052,2234,157,645,78400,26582,39.528793,-80.380088,MANNINGTON,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.528793,-80.380088&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",173
629,56.2,57.5,55.9,554,554,0,0,0,0,21,226,22,21,5,7,0,0,51,75333,26507,187,10,,125000,26585,39.618451,-80.430782,METZ,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.618451,-80.430782&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",169
630,57.5,,57.1,205,205,0,0,0,0,0,167,0,0,0,0,0,0,0,,16599,167,0,,,26586,39.521959,-80.101624,MONTANA MINES,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.521959,-80.101624&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",194
631,49.2,53.7,43.7,384,384,0,0,0,0,15,121,11,30,49,6,0,0,28,59444,28632,205,0,,95500,26587,39.517883,-80.292761,RACHEL,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.517883,-80.292761&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",177
632,42.3,37.9,46.3,2834,2707,100,0,0,41,20,961,91,138,221,91,0,24,422,43519,21284,1188,53,633,117000,26588,39.578871,-80.143989,RIVESVILLE,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.578871,-80.143989&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",191
633,40.3,45.2,31.2,775,775,0,0,0,0,0,214,0,9,67,11,0,0,58,34707,18216,191,0,629,113200,26590,39.669082,-80.312306,WANA,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.669082,-80.312306&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",161
634,45.3,38.9,48.5,1391,1343,36,0,0,0,9,225,124,67,88,30,0,0,255,41094,21726,526,27,1042,80000,26591,39.451607,-80.296284,WORTHINGTON,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.451607,-80.296284&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",179
635,44.6,42.3,46.8,4886,4681,72,0,0,63,7,1387,405,108,361,112,27,26,840,36949,19985,1900,167,559,84900,26601,38.617423,-80.622737,SUTTON,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.617423,-80.622737&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",66
636,36.9,48.5,33.4,1081,1081,0,0,0,0,17,286,110,39,26,7,0,0,259,36397,13681,339,37,,56700,26610,38.457591,-80.739509,BIRCH RIVER,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.457591,-80.739509&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",80
637,73.1,73.7,70.5,130,130,0,0,0,0,0,92,6,0,0,0,0,0,22,32292,18123,14,0,,,26611,38.846104,-80.846298,CEDARVILLE,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.846104,-80.846298&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",80
638,55.4,54.6,55.8,260,260,0,0,0,0,0,175,9,0,6,0,0,0,6,,16198,151,0,,76900,26615,38.787252,-80.71919,COPEN,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.787252,-80.71919&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",88
639,49.5,52,49.5,278,278,0,0,0,0,0,136,0,16,68,0,0,0,0,63560,30848,159,12,,84700,26617,38.501096,-80.832446,DILLE,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.501096,-80.832446&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",80
640,40.2,41.3,37,462,462,0,0,0,0,0,146,25,23,10,22,0,0,48,73261,24753,168,0,,,26619,38.751656,-80.705437,EXCHANGE,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.751656,-80.705437&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",81
641,41.8,28.8,42.7,1030,984,0,0,0,1,0,291,54,11,4,0,0,0,353,33553,17315,466,80,533,83300,26621,38.713341,-80.543405,FLATWOODS,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.713341,-80.543405&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",84
642,40.9,40.1,42.5,1396,1396,0,0,0,0,0,353,85,26,107,12,0,0,315,29621,15747,714,243,509,89700,26623,38.655505,-80.871607,FRAMETOWN,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.655505,-80.871607&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",71
643,47,46.3,50.4,2769,2754,0,0,0,3,24,717,140,102,206,61,14,19,563,32148,20163,1125,147,456,80800,26624,38.719427,-80.794832,GASSAWAY,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.719427,-80.794832&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",86
644,42.7,32.8,56.3,263,263,0,0,0,13,9,105,24,9,16,12,0,0,63,,14824,85,0,,114700,26627,38.752473,-80.585064,HEATERS,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.752473,-80.585064&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",83
645,32.9,39.2,32.2,425,425,0,0,0,0,0,82,11,68,13,0,0,0,16,41964,12929,141,44,,114200,26629,38.56367,-80.704268,LITTLE BIRCH,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.56367,-80.704268&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",59
646,34.8,42.8,34.4,468,442,0,0,0,0,46,205,0,0,17,0,0,0,152,26667,15675,161,22,,61600,26631,38.812867,-80.54048,NAPIER,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.812867,-80.54048&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",81
647,50.8,37,57.5,407,393,0,14,0,0,0,86,32,37,23,10,0,0,150,,18805,136,0,,95600,26636,38.743911,-80.95825,ROSEDALE,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.743911,-80.95825&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",51
648,51.9,60.2,47.5,161,161,0,0,0,0,0,45,16,24,0,0,0,0,8,37500,15456,58,0,,,26638,38.768006,-80.999466,SHOCK,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.768006,-80.999466&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",53
649,41.5,38.9,42.8,9979,9933,5,1,12,0,62,2493,476,467,706,391,104,31,1857,41350,26967,4498,355,534,90900,26651,38.334344,-80.887038,SUMMERSVILLE,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.334344,-80.887038&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",95
650,49.4,51.9,44.9,327,327,0,0,0,0,0,128,47,0,23,7,0,0,50,38229,21641,101,6,,51400,26656,38.275784,-81.16267,BELVA,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.275784,-81.16267&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",107
651,47.5,48.1,45.9,254,254,0,0,0,0,9,90,13,28,0,0,0,0,0,52716,23635,127,0,,82400,26660,38.353505,-80.692042,CALVIN,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.353505,-80.692042&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",87
652,46.8,49.5,45,1210,1139,0,0,29,0,0,377,0,30,93,23,0,66,55,50581,30580,582,51,,109900,26662,38.271503,-80.742058,CANVAS,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.271503,-80.742058&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",91
653,54.5,40.5,60.3,589,589,0,0,0,0,0,311,17,13,12,0,15,0,29,48594,22040,267,19,,82300,26676,38.160011,-80.647778,LEIVASY,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.160011,-80.647778&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",67
654,41.7,42.5,38.2,1234,1234,0,0,0,0,32,336,40,105,43,36,27,0,176,48316,23040,471,40,,154000,26678,38.178882,-80.916062,MOUNT LOOKOUT,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.178882,-80.916062&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",83
655,45.7,40.8,49,1887,1887,0,0,0,0,0,569,102,97,73,135,0,0,249,44868,34755,855,87,784,135100,26679,38.173997,-80.805128,MOUNT NEBO,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.173997,-80.805128&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",106
656,54.5,46.4,58.9,185,178,0,0,0,0,7,58,22,0,0,9,0,0,24,31957,32426,74,0,,,26680,38.093333,-80.872973,NALLEN,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.093333,-80.872973&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",165
657,54.4,55.2,54.2,1325,1325,0,0,0,0,0,514,60,46,52,36,43,11,150,32863,23542,636,129,,86300,26681,38.233199,-80.731681,NETTIE,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.233199,-80.731681&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",93
658,40.5,,11.7,108,108,0,0,0,0,0,26,21,15,0,0,0,0,75,10729,4974,29,29,,,26684,38.164963,-80.845681,POOL,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.164963,-80.845681&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",128
659,36.3,28.5,37,579,579,0,0,0,0,0,193,31,25,12,0,0,0,120,50903,20658,230,30,468,,26690,38.175264,-81.089305,SWISS,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.175264,-81.089305&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",95
660,42.2,42.2,42,435,435,0,0,0,0,0,161,17,13,4,0,0,0,71,38558,13161,178,0,,,26691,38.395337,-80.658321,TIOGA,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.395337,-80.658321&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",76
661,40.4,35,44.1,6077,5866,48,0,0,48,76,1771,356,93,229,66,8,15,1248,27138,16278,2114,219,512,105300,26704,39.291551,-78.599287,AUGUSTA,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.291551,-78.599287&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",162
662,38,37.7,41.1,1178,1149,0,0,0,0,0,293,52,66,62,9,0,0,66,52679,19696,445,12,465,106300,26705,39.324555,-79.584376,AURORA,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.324555,-79.584376&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",159
663,41.5,46.1,31,415,415,0,0,0,0,5,187,21,2,7,3,0,0,70,29688,18235,145,3,500,77000,26707,39.211453,-79.400613,BAYARD,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.211453,-79.400613&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",117
664,46.3,43.1,48.6,2401,2387,3,0,6,0,7,744,203,124,84,54,0,0,325,32422,17878,1073,109,602,118500,26710,39.301767,-78.967619,BURLINGTON,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.301767,-78.967619&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",115
665,44.2,44,44.3,2434,2377,57,0,0,3,20,493,110,167,213,74,0,2,344,31042,19900,949,49,589,180400,26711,39.28347,-78.469379,CAPON BRIDGE,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.28347,-78.469379&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",130
666,59.2,45.8,59.5,414,372,42,0,0,0,10,161,22,0,31,24,0,0,133,13821,12328,95,22,,18000,26714,39.188475,-78.655159,DELRAY,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.188475,-78.655159&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",109
667,47.6,52.7,45.3,932,932,0,0,0,0,13,185,16,36,28,19,0,9,72,55385,19020,401,16,,129700,26716,39.25273,-79.529486,EGLON,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.25273,-79.529486&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",103
668,48.9,54.3,44.2,1127,1106,21,0,0,13,2,445,54,16,26,0,0,6,108,26705,18307,451,51,431,103700,26717,39.334155,-79.182508,ELK GARDEN,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.334155,-79.182508&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",106
669,48.8,46.4,50.3,2376,2371,5,0,0,0,5,824,61,281,174,46,0,0,278,30707,23094,1111,14,522,156200,26719,39.482791,-78.774834,FORT ASHBY,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.482791,-78.774834&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",104
670,43.1,43.7,13.3,176,156,0,0,0,0,0,63,0,0,0,0,0,0,85,,7736,47,0,,,26720,39.280293,-79.329586,GORMANIA,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.280293,-79.329586&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",109
671,38.5,36.2,42.1,1007,968,0,0,0,21,0,317,44,44,11,12,0,11,204,26250,18673,428,22,526,153600,26722,39.503126,-78.643193,GREEN SPRING,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.503126,-78.643193&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",142
672,42.4,36.9,45.3,13167,12105,627,0,9,177,5,3760,798,537,766,445,0,20,2425,29793,17664,5548,629,525,111800,26726,39.402845,-78.985452,KEYSER,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.402845,-78.985452&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",110
673,39.4,53.6,36,224,224,0,0,0,0,0,90,36,16,0,9,0,0,0,33750,37434,100,8,,,26731,39.168595,-79.075355,LAHMANSVILLE,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.168595,-79.075355&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",67
674,52.9,51.1,59.6,660,657,1,0,0,0,0,324,27,48,16,7,7,0,34,39837,24923,358,9,,85900,26739,39.24835,-79.243252,MOUNT STORM,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.24835,-79.243252&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",78
675,35.7,42.4,29.8,1741,1728,0,0,0,13,0,538,82,71,68,21,52,0,142,47591,16831,644,0,446,163400,26743,39.293949,-79.075293,NEW CREEK,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.293949,-79.075293&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",119
676,47.7,51,45.4,839,620,180,0,0,9,17,313,49,26,23,0,0,0,226,22353,15879,342,47,372,37700,26750,39.47667,-79.044691,PIEDMONT,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.47667,-79.044691&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",128
677,38.3,40.4,37.2,6430,6312,37,1,68,40,14,1666,394,332,587,122,63,56,931,40505,22816,2797,188,577,126200,26753,39.5632,-78.7915,RIDGELEY,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.5632,-78.7915&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",115
678,50.9,51.5,50.7,725,725,0,0,0,0,0,301,17,27,70,42,0,0,133,34085,26080,353,7,472,126700,26755,39.166376,-78.724626,RIO,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.166376,-78.724626&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",93
679,43.2,43.8,40.9,6347,6132,126,20,8,155,36,1815,314,194,427,218,13,9,1362,31273,17821,2742,312,520,122700,26757,39.318195,-78.743841,ROMNEY,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.318195,-78.743841&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",104
680,55.3,55.1,57.5,480,460,20,0,0,0,0,201,11,23,10,0,0,0,185,10799,13701,236,26,,171300,26761,39.271397,-78.695001,SHANKS,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.271397,-78.695001&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",95
681,45.8,46,45.3,1448,1413,0,0,0,0,0,295,103,28,96,7,0,0,248,30591,22413,625,35,552,111000,26763,39.473037,-78.699175,SPRINGFIELD,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.473037,-78.699175&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",115
682,45.2,45.4,44.9,3842,3751,33,0,0,30,103,1036,200,129,200,197,7,9,747,37222,20989,1698,236,533,87200,26764,39.452071,-79.553425,TERRA ALTA,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.452071,-79.553425&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",163
683,58.4,60.5,57.5,445,445,0,0,0,0,0,142,0,30,19,6,0,0,179,17632,15014,165,12,559,77500,26767,39.615903,-78.75716,WILEY FORD,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.615903,-78.75716&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",110
684,46.7,46.6,50.5,1337,1337,0,0,0,0,5,329,62,100,181,44,0,14,162,69803,27493,581,38,,114000,26801,39.047799,-78.804288,BAKER,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.047799,-78.804288&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",78
685,44.8,40.9,50.6,1175,1100,32,0,0,1,0,345,58,67,51,38,0,0,238,43750,23822,563,16,781,72100,26802,38.627463,-79.205234,BRANDYWINE,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.627463,-79.205234&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",115
686,46.6,40.8,59.2,699,699,0,0,0,0,7,248,25,31,11,0,0,0,138,27391,13564,205,8,419,75000,26804,38.602696,-79.569209,CIRCLEVILLE,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.602696,-79.569209&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",44
687,51.2,49,52.1,2803,2733,50,0,3,57,0,818,155,125,195,134,52,18,470,41250,22186,1179,56,531,131400,26807,38.67445,-79.340618,FRANKLIN,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.67445,-79.340618&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",77
688,52.6,46.3,53.7,676,634,42,0,0,0,0,259,23,0,0,42,0,0,104,,28537,369,0,622,,26808,39.207894,-78.457442,HIGH VIEW,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.207894,-78.457442&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",138
689,49.6,53.5,40.8,440,440,0,0,0,0,0,229,11,0,23,0,0,12,28,75568,27136,214,0,,252800,26810,38.996545,-78.753667,LOST CITY,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.996545,-78.753667&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",94
690,51.7,50.4,53.4,1639,1633,0,0,0,36,26,531,71,56,75,32,33,8,123,47957,26412,786,121,496,135100,26812,38.885774,-78.878032,MATHIAS,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.885774,-78.878032&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",90
691,48.7,48.3,48.8,389,378,0,0,0,5,5,135,19,13,13,0,0,0,152,24861,21677,165,12,,100000,26814,38.781086,-79.475798,RIVERTON,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.781086,-79.475798&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",69
692,48.1,48.7,47.8,732,641,91,0,0,0,25,150,44,31,48,25,24,0,159,33487,18039,290,31,,123800,26815,38.493516,-79.364475,SUGAR GROVE,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=38.493516,-79.364475&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",83
693,51.6,44.3,51.8,315,315,0,0,0,0,30,145,7,43,0,0,0,0,28,56613,28678,158,28,,245500,26817,39.373773,-78.401579,BLOOMERY,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.373773,-78.401579&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",147
694,26.7,37.3,21.7,900,900,0,0,0,0,4,205,24,21,19,0,33,0,183,34231,15220,353,39,,117900,26818,39.087625,-79.016499,FISHER,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.087625,-79.016499&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",75
695,49.9,62.1,26,365,365,0,0,0,0,0,126,72,13,38,0,0,0,25,26393,30848,175,0,,160900,26823,39.132607,-78.464071,CAPON SPRINGS,WV,"https://maps.googleapis.com/maps/api/place/radarsearch/json?location=39.132607,-78.464071&radius=40233&keyword=Grocery&key=AIzaSyA_Clyz3478YAUnsESNHE5dyktvvMoa-vw",156
